programId,programParticipantId,Amount,CreatedBy
PRG-0006,1856,3000.0,Emin Suleymanov
PRG-0006,1035,10000.0,Emin Suleymanov
PRG-0006,365,5000.0,Aryna Siamashka
PRG-0006,2361,4000.0,Aryna Siamashka
PRG-0006,204,2000.0,Adam Puzyna
PRG-0006,2245,5000.0,Andrea Fortuny
PRG-0006,3246,3000.0,Andrea Fortuny
PRG-0006,160,8000.0,Adam Puzyna
PRG-0003,901,8000.0,Emin Suleymanov
PRG-0003,3423,10000.0,Andrea Fortuny
PRG-0003,1058,5000.0,Andrea Fortuny
PRG-0003,2018,4000.0,Adam Puzyna
PRG-0003,1925,8000.0,Emin Suleymanov
PRG-0003,461,4000.0,Adam Puzyna
PRG-0003,1146,8000.0,Fidan Aliyeva
PRG-0003,2570,3000.0,Emin Suleymanov
PRG-0003,848,6000.0,Emin Suleymanov
PRG-0003,2584,10000.0,Fidan Aliyeva
PRG-0003,92,2000.0,Fidan Aliyeva
PRG-0003,3327,5000.0,Fidan Aliyeva
PRG-0003,1005,4000.0,Fidan Aliyeva
PRG-0003,600,10000.0,Andrea Fortuny
PRG-0003,2151,2000.0,Emin Suleymanov
PRG-0003,1601,5000.0,Aryna Siamashka
PRG-0003,2049,4000.0,Aryna Siamashka
PRG-0003,1882,9000.0,Adam Puzyna
PRG-0003,323,10000.0,Andrea Fortuny
PRG-0003,769,5000.0,Adam Puzyna
PRG-0003,149,3000.0,Fidan Aliyeva
PRG-0003,436,4000.0,Andrea Fortuny
PRG-0003,1569,2000.0,Fidan Aliyeva
PRG-0003,397,2000.0,Andrea Fortuny
PRG-0003,1306,10000.0,Aryna Siamashka
PRG-0003,1922,3000.0,Aryna Siamashka
PRG-0003,3019,2000.0,Aryna Siamashka
PRG-0003,3361,4000.0,Fidan Aliyeva
PRG-0003,3059,6000.0,Aryna Siamashka
PRG-0003,1912,2000.0,Adam Puzyna
PRG-0003,956,7000.0,Adam Puzyna
PRG-0003,1575,3000.0,Emin Suleymanov
PRG-0003,2458,6000.0,Adam Puzyna
PRG-0003,216,2000.0,Adam Puzyna
PRG-0003,2855,7000.0,Adam Puzyna
PRG-0003,2120,8000.0,Emin Suleymanov
PRG-0003,3120,4000.0,Andrea Fortuny
PRG-0003,2914,4000.0,Andrea Fortuny
PRG-0003,737,6000.0,Fidan Aliyeva
PRG-0003,268,6000.0,Emin Suleymanov
PRG-0003,749,3000.0,Aryna Siamashka
PRG-0003,2390,2000.0,Adam Puzyna
PRG-0003,1365,10000.0,Fidan Aliyeva
PRG-0003,1687,10000.0,Aryna Siamashka
PRG-0003,606,5000.0,Fidan Aliyeva
PRG-0003,2315,6000.0,Fidan Aliyeva
PRG-0003,3378,6000.0,Andrea Fortuny
PRG-0003,1042,8000.0,Andrea Fortuny
PRG-0003,2594,9000.0,Emin Suleymanov
PRG-0003,2653,5000.0,Fidan Aliyeva
PRG-0003,138,3000.0,Aryna Siamashka
PRG-0003,450,10000.0,Andrea Fortuny
PRG-0003,1030,7000.0,Adam Puzyna
PRG-0003,1883,4000.0,Adam Puzyna
PRG-0003,2209,4000.0,Aryna Siamashka
PRG-0003,1228,5000.0,Fidan Aliyeva
PRG-0003,832,9000.0,Emin Suleymanov
PRG-0003,2062,6000.0,Adam Puzyna
PRG-0003,3124,9000.0,Andrea Fortuny
PRG-0003,2628,5000.0,Andrea Fortuny
PRG-0003,1615,4000.0,Emin Suleymanov
PRG-0003,223,5000.0,Emin Suleymanov
PRG-0003,649,7000.0,Fidan Aliyeva
PRG-0003,2805,8000.0,Adam Puzyna
PRG-0003,3470,9000.0,Emin Suleymanov
PRG-0003,3242,6000.0,Andrea Fortuny
PRG-0003,2710,2000.0,Emin Suleymanov
PRG-0003,1536,2000.0,Emin Suleymanov
PRG-0003,3405,10000.0,Emin Suleymanov
PRG-0003,3315,5000.0,Aryna Siamashka
PRG-0003,2286,10000.0,Emin Suleymanov
PRG-0003,885,5000.0,Fidan Aliyeva
PRG-0003,2536,2000.0,Aryna Siamashka
PRG-0003,564,10000.0,Emin Suleymanov
PRG-0003,3433,2000.0,Fidan Aliyeva
PRG-0003,3018,10000.0,Aryna Siamashka
PRG-0003,3455,8000.0,Adam Puzyna
PRG-0003,2113,2000.0,Fidan Aliyeva
PRG-0003,486,4000.0,Fidan Aliyeva
PRG-0003,3028,4000.0,Aryna Siamashka
PRG-0003,1075,6000.0,Emin Suleymanov
PRG-0003,3411,5000.0,Aryna Siamashka
PRG-0003,1807,4000.0,Aryna Siamashka
PRG-0003,1844,3000.0,Emin Suleymanov
PRG-0003,2686,10000.0,Emin Suleymanov
PRG-0003,1154,5000.0,Aryna Siamashka
PRG-0003,2477,6000.0,Emin Suleymanov
PRG-0003,2964,7000.0,Aryna Siamashka
PRG-0003,1187,4000.0,Adam Puzyna
PRG-0003,1424,4000.0,Emin Suleymanov
PRG-0003,3220,4000.0,Andrea Fortuny
PRG-0003,771,9000.0,Aryna Siamashka
PRG-0003,556,3000.0,Fidan Aliyeva
PRG-0003,3432,4000.0,Emin Suleymanov
PRG-0003,1249,6000.0,Aryna Siamashka
PRG-0003,326,10000.0,Aryna Siamashka
PRG-0003,656,2000.0,Fidan Aliyeva
PRG-0003,299,5000.0,Aryna Siamashka
PRG-0003,1515,4000.0,Adam Puzyna
PRG-0003,3052,6000.0,Andrea Fortuny
PRG-0003,2582,5000.0,Fidan Aliyeva
PRG-0003,1318,7000.0,Andrea Fortuny
PRG-0003,484,2000.0,Emin Suleymanov
PRG-0003,1494,6000.0,Andrea Fortuny
PRG-0003,715,8000.0,Fidan Aliyeva
PRG-0003,719,4000.0,Fidan Aliyeva
PRG-0003,2907,3000.0,Emin Suleymanov
PRG-0003,1730,6000.0,Emin Suleymanov
PRG-0003,2986,4000.0,Aryna Siamashka
PRG-0003,3284,10000.0,Andrea Fortuny
PRG-0003,1916,2000.0,Adam Puzyna
PRG-0003,577,5000.0,Andrea Fortuny
PRG-0003,1817,4000.0,Adam Puzyna
PRG-0003,2942,9000.0,Adam Puzyna
PRG-0003,3482,2000.0,Aryna Siamashka
PRG-0003,1667,3000.0,Fidan Aliyeva
PRG-0003,656,8000.0,Aryna Siamashka
PRG-0003,2504,6000.0,Adam Puzyna
PRG-0003,1545,7000.0,Andrea Fortuny
PRG-0003,2052,3000.0,Adam Puzyna
PRG-0003,427,3000.0,Fidan Aliyeva
PRG-0003,1342,7000.0,Fidan Aliyeva
PRG-0003,1432,5000.0,Andrea Fortuny
PRG-0003,1752,6000.0,Emin Suleymanov
PRG-0003,2483,9000.0,Adam Puzyna
PRG-0003,2292,10000.0,Adam Puzyna
PRG-0003,1093,6000.0,Andrea Fortuny
PRG-0003,3010,3000.0,Fidan Aliyeva
PRG-0003,1438,2000.0,Andrea Fortuny
PRG-0003,1744,10000.0,Adam Puzyna
PRG-0003,2774,5000.0,Andrea Fortuny
PRG-0003,1228,5000.0,Emin Suleymanov
PRG-0003,1474,2000.0,Aryna Siamashka
PRG-0003,3259,10000.0,Fidan Aliyeva
PRG-0003,2553,4000.0,Fidan Aliyeva
PRG-0003,471,10000.0,Fidan Aliyeva
PRG-0003,241,3000.0,Emin Suleymanov
PRG-0003,671,8000.0,Andrea Fortuny
PRG-0003,3445,3000.0,Adam Puzyna
PRG-0003,2936,3000.0,Emin Suleymanov
PRG-0003,2413,10000.0,Emin Suleymanov
PRG-0003,3220,6000.0,Aryna Siamashka
PRG-0003,191,8000.0,Adam Puzyna
PRG-0003,2990,2000.0,Adam Puzyna
PRG-0003,46,9000.0,Andrea Fortuny
PRG-0003,2478,2000.0,Fidan Aliyeva
PRG-0003,1981,8000.0,Andrea Fortuny
PRG-0003,3470,3000.0,Andrea Fortuny
PRG-0003,1507,9000.0,Andrea Fortuny
PRG-0003,3395,7000.0,Emin Suleymanov
PRG-0003,3136,6000.0,Emin Suleymanov
PRG-0003,1786,3000.0,Andrea Fortuny
PRG-0003,1694,6000.0,Emin Suleymanov
PRG-0003,2699,10000.0,Fidan Aliyeva
PRG-0003,2903,10000.0,Andrea Fortuny
PRG-0003,989,7000.0,Fidan Aliyeva
PRG-0003,2431,2000.0,Adam Puzyna
PRG-0003,1806,8000.0,Andrea Fortuny
PRG-0003,2975,7000.0,Fidan Aliyeva
PRG-0013,1923,9000.0,Aryna Siamashka
PRG-0013,2465,3000.0,Aryna Siamashka
PRG-0013,835,3000.0,Fidan Aliyeva
PRG-0013,673,9000.0,Andrea Fortuny
PRG-0013,3056,10000.0,Fidan Aliyeva
PRG-0013,662,6000.0,Andrea Fortuny
PRG-0013,3039,3000.0,Aryna Siamashka
PRG-0013,1202,10000.0,Andrea Fortuny
PRG-0013,1230,8000.0,Emin Suleymanov
PRG-0013,2504,10000.0,Adam Puzyna
PRG-0013,3306,10000.0,Adam Puzyna
PRG-0013,792,2000.0,Andrea Fortuny
PRG-0013,978,2000.0,Fidan Aliyeva
PRG-0013,492,3000.0,Emin Suleymanov
PRG-0013,2721,5000.0,Fidan Aliyeva
PRG-0013,763,8000.0,Aryna Siamashka
PRG-0013,1228,10000.0,Emin Suleymanov
PRG-0013,1918,8000.0,Aryna Siamashka
PRG-0013,2947,5000.0,Andrea Fortuny
PRG-0013,2482,5000.0,Andrea Fortuny
PRG-0013,1934,3000.0,Adam Puzyna
PRG-0013,2812,9000.0,Fidan Aliyeva
PRG-0013,3182,3000.0,Aryna Siamashka
PRG-0013,1985,10000.0,Adam Puzyna
PRG-0013,1555,3000.0,Andrea Fortuny
PRG-0013,3319,7000.0,Andrea Fortuny
PRG-0013,3365,2000.0,Emin Suleymanov
PRG-0013,2339,4000.0,Aryna Siamashka
PRG-0013,655,2000.0,Adam Puzyna
PRG-0013,1595,6000.0,Aryna Siamashka
PRG-0013,253,7000.0,Andrea Fortuny
PRG-0013,1203,2000.0,Andrea Fortuny
PRG-0013,1614,3000.0,Emin Suleymanov
PRG-0013,2838,2000.0,Aryna Siamashka
PRG-0013,1183,7000.0,Adam Puzyna
PRG-0013,3056,10000.0,Andrea Fortuny
PRG-0013,1951,8000.0,Emin Suleymanov
PRG-0013,198,6000.0,Andrea Fortuny
PRG-0013,1822,9000.0,Aryna Siamashka
PRG-0013,2973,8000.0,Aryna Siamashka
PRG-0013,1303,8000.0,Andrea Fortuny
PRG-0013,2083,9000.0,Adam Puzyna
PRG-0013,1261,8000.0,Emin Suleymanov
PRG-0013,239,5000.0,Fidan Aliyeva
PRG-0013,953,8000.0,Aryna Siamashka
PRG-0013,2909,6000.0,Aryna Siamashka
PRG-0013,3338,9000.0,Adam Puzyna
PRG-0013,1120,4000.0,Adam Puzyna
PRG-0013,181,9000.0,Aryna Siamashka
PRG-0013,1201,5000.0,Aryna Siamashka
PRG-0013,2967,4000.0,Emin Suleymanov
PRG-0013,1660,3000.0,Aryna Siamashka
PRG-0013,625,5000.0,Aryna Siamashka
PRG-0013,3169,2000.0,Aryna Siamashka
PRG-0013,1267,8000.0,Adam Puzyna
PRG-0013,1408,2000.0,Adam Puzyna
PRG-0013,3194,4000.0,Fidan Aliyeva
PRG-0013,253,7000.0,Adam Puzyna
PRG-0013,673,6000.0,Fidan Aliyeva
PRG-0013,1161,2000.0,Aryna Siamashka
PRG-0013,828,6000.0,Emin Suleymanov
PRG-0013,2810,3000.0,Adam Puzyna
PRG-0013,3291,6000.0,Aryna Siamashka
PRG-0013,3457,4000.0,Fidan Aliyeva
PRG-0013,1322,7000.0,Fidan Aliyeva
PRG-0013,1732,6000.0,Emin Suleymanov
PRG-0013,3362,5000.0,Aryna Siamashka
PRG-0013,1180,10000.0,Fidan Aliyeva
PRG-0013,3035,4000.0,Andrea Fortuny
PRG-0013,1365,4000.0,Fidan Aliyeva
PRG-0013,878,10000.0,Aryna Siamashka
PRG-0013,272,6000.0,Emin Suleymanov
PRG-0013,3057,10000.0,Adam Puzyna
PRG-0013,3367,9000.0,Fidan Aliyeva
PRG-0013,1732,5000.0,Adam Puzyna
PRG-0013,1496,3000.0,Adam Puzyna
PRG-0013,3423,2000.0,Emin Suleymanov
PRG-0013,3142,4000.0,Aryna Siamashka
PRG-0013,3304,6000.0,Adam Puzyna
PRG-0013,1437,4000.0,Adam Puzyna
PRG-0013,2879,10000.0,Emin Suleymanov
PRG-0013,2374,10000.0,Adam Puzyna
PRG-0013,1829,4000.0,Aryna Siamashka
PRG-0013,1197,6000.0,Fidan Aliyeva
PRG-0013,2564,10000.0,Adam Puzyna
PRG-0013,2141,6000.0,Andrea Fortuny
PRG-0013,2449,8000.0,Adam Puzyna
PRG-0013,2833,2000.0,Andrea Fortuny
PRG-0013,3271,8000.0,Andrea Fortuny
PRG-0013,2687,6000.0,Andrea Fortuny
PRG-0013,2693,3000.0,Andrea Fortuny
PRG-0013,1232,10000.0,Adam Puzyna
PRG-0013,1812,10000.0,Aryna Siamashka
PRG-0013,1456,7000.0,Fidan Aliyeva
PRG-0013,1191,6000.0,Aryna Siamashka
PRG-0013,952,6000.0,Adam Puzyna
PRG-0013,2849,4000.0,Andrea Fortuny
PRG-0013,2563,7000.0,Adam Puzyna
PRG-0013,3182,8000.0,Aryna Siamashka
PRG-0013,3172,9000.0,Andrea Fortuny
PRG-0013,3038,7000.0,Andrea Fortuny
PRG-0013,2679,6000.0,Emin Suleymanov
PRG-0013,1566,4000.0,Andrea Fortuny
PRG-0013,2783,2000.0,Adam Puzyna
PRG-0013,2159,2000.0,Emin Suleymanov
PRG-0013,1757,4000.0,Emin Suleymanov
PRG-0013,2079,6000.0,Andrea Fortuny
PRG-0013,2782,9000.0,Emin Suleymanov
PRG-0013,1420,4000.0,Fidan Aliyeva
PRG-0013,1629,10000.0,Andrea Fortuny
PRG-0013,3250,10000.0,Aryna Siamashka
PRG-0013,1517,10000.0,Andrea Fortuny
PRG-0013,2422,3000.0,Fidan Aliyeva
PRG-0013,205,5000.0,Aryna Siamashka
PRG-0013,2820,6000.0,Aryna Siamashka
PRG-0013,2813,7000.0,Adam Puzyna
PRG-0013,2359,10000.0,Fidan Aliyeva
PRG-0013,3438,9000.0,Aryna Siamashka
PRG-0013,1094,5000.0,Adam Puzyna
PRG-0013,3206,4000.0,Andrea Fortuny
PRG-0013,2537,3000.0,Emin Suleymanov
PRG-0013,1907,9000.0,Adam Puzyna
PRG-0013,826,9000.0,Aryna Siamashka
PRG-0013,2117,8000.0,Adam Puzyna
PRG-0013,3321,4000.0,Andrea Fortuny
PRG-0013,1414,2000.0,Andrea Fortuny
PRG-0013,2434,4000.0,Andrea Fortuny
PRG-0013,2315,2000.0,Adam Puzyna
PRG-0013,1266,9000.0,Andrea Fortuny
PRG-0013,39,7000.0,Aryna Siamashka
PRG-0013,3474,5000.0,Emin Suleymanov
PRG-0013,2240,6000.0,Andrea Fortuny
PRG-0013,746,8000.0,Fidan Aliyeva
PRG-0013,159,10000.0,Fidan Aliyeva
PRG-0013,2588,3000.0,Adam Puzyna
PRG-0013,383,10000.0,Emin Suleymanov
PRG-0013,696,4000.0,Emin Suleymanov
PRG-0013,3201,4000.0,Adam Puzyna
PRG-0013,1808,6000.0,Adam Puzyna
PRG-0013,3332,5000.0,Fidan Aliyeva
PRG-0013,2133,2000.0,Emin Suleymanov
PRG-0013,1694,10000.0,Andrea Fortuny
PRG-0013,2858,6000.0,Aryna Siamashka
PRG-0013,1145,3000.0,Fidan Aliyeva
PRG-0013,7,6000.0,Andrea Fortuny
PRG-0013,900,8000.0,Fidan Aliyeva
PRG-0013,1884,4000.0,Emin Suleymanov
PRG-0013,3021,9000.0,Adam Puzyna
PRG-0013,2806,6000.0,Adam Puzyna
PRG-0013,679,10000.0,Fidan Aliyeva
PRG-0013,1930,10000.0,Emin Suleymanov
PRG-0013,389,8000.0,Aryna Siamashka
PRG-0013,742,2000.0,Andrea Fortuny
PRG-0013,1694,2000.0,Andrea Fortuny
PRG-0013,3137,6000.0,Emin Suleymanov
PRG-0013,2824,3000.0,Fidan Aliyeva
PRG-0013,637,4000.0,Andrea Fortuny
PRG-0013,2013,4000.0,Adam Puzyna
PRG-0013,1968,10000.0,Emin Suleymanov
PRG-0013,2377,3000.0,Adam Puzyna
PRG-0013,1272,9000.0,Fidan Aliyeva
PRG-0013,2991,2000.0,Adam Puzyna
PRG-0013,1134,8000.0,Aryna Siamashka
PRG-0013,1817,8000.0,Fidan Aliyeva
PRG-0013,1891,5000.0,Emin Suleymanov
PRG-0013,2448,3000.0,Aryna Siamashka
PRG-0013,2134,3000.0,Adam Puzyna
PRG-0013,3208,9000.0,Andrea Fortuny
PRG-0013,2421,9000.0,Andrea Fortuny
PRG-0013,2102,5000.0,Fidan Aliyeva
PRG-0013,1061,9000.0,Emin Suleymanov
PRG-0013,1630,3000.0,Fidan Aliyeva
PRG-0013,1198,8000.0,Adam Puzyna
PRG-0013,514,9000.0,Andrea Fortuny
PRG-0013,3101,10000.0,Aryna Siamashka
PRG-0013,1418,10000.0,Emin Suleymanov
PRG-0013,1850,5000.0,Fidan Aliyeva
PRG-0013,3382,7000.0,Aryna Siamashka
PRG-0013,1263,2000.0,Adam Puzyna
PRG-0013,1348,4000.0,Andrea Fortuny
PRG-0013,3311,6000.0,Aryna Siamashka
PRG-0013,1765,6000.0,Fidan Aliyeva
PRG-0013,1768,6000.0,Andrea Fortuny
PRG-0013,41,5000.0,Andrea Fortuny
PRG-0013,1134,4000.0,Fidan Aliyeva
PRG-0013,596,6000.0,Aryna Siamashka
PRG-0013,2476,3000.0,Adam Puzyna
PRG-0013,2022,3000.0,Aryna Siamashka
PRG-0013,2073,5000.0,Emin Suleymanov
PRG-0013,3328,6000.0,Andrea Fortuny
PRG-0013,1202,10000.0,Andrea Fortuny
PRG-0013,1450,2000.0,Fidan Aliyeva
PRG-0013,3041,8000.0,Emin Suleymanov
PRG-0013,2298,2000.0,Emin Suleymanov
PRG-0013,432,7000.0,Andrea Fortuny
PRG-0013,3139,5000.0,Aryna Siamashka
PRG-0013,308,5000.0,Adam Puzyna
PRG-0013,191,2000.0,Aryna Siamashka
PRG-0013,1458,9000.0,Aryna Siamashka
PRG-0013,211,2000.0,Aryna Siamashka
PRG-0013,20,5000.0,Fidan Aliyeva
PRG-0013,1953,10000.0,Fidan Aliyeva
PRG-0013,897,9000.0,Emin Suleymanov
PRG-0013,1826,3000.0,Emin Suleymanov
PRG-0013,1317,5000.0,Andrea Fortuny
PRG-0013,1915,2000.0,Fidan Aliyeva
PRG-0013,741,3000.0,Aryna Siamashka
PRG-0013,1355,3000.0,Fidan Aliyeva
PRG-0013,1472,5000.0,Andrea Fortuny
PRG-0013,2245,4000.0,Andrea Fortuny
PRG-0013,3359,3000.0,Fidan Aliyeva
PRG-0013,890,5000.0,Adam Puzyna
PRG-0013,687,4000.0,Fidan Aliyeva
PRG-0013,1127,4000.0,Adam Puzyna
PRG-0013,1643,6000.0,Adam Puzyna
PRG-0013,3305,2000.0,Fidan Aliyeva
PRG-0013,872,8000.0,Adam Puzyna
PRG-0013,2729,5000.0,Fidan Aliyeva
PRG-0013,2343,8000.0,Fidan Aliyeva
PRG-0013,2553,6000.0,Andrea Fortuny
PRG-0013,2889,9000.0,Aryna Siamashka
PRG-0013,1502,4000.0,Emin Suleymanov
PRG-0013,3250,3000.0,Fidan Aliyeva
PRG-0013,1326,6000.0,Adam Puzyna
PRG-0013,897,7000.0,Fidan Aliyeva
PRG-0013,2523,2000.0,Emin Suleymanov
PRG-0013,934,6000.0,Aryna Siamashka
PRG-0013,2161,5000.0,Emin Suleymanov
PRG-0013,2181,9000.0,Emin Suleymanov
PRG-0013,1754,2000.0,Adam Puzyna
PRG-0013,1482,3000.0,Fidan Aliyeva
PRG-0013,2688,9000.0,Emin Suleymanov
PRG-0013,3021,7000.0,Andrea Fortuny
PRG-0013,3080,9000.0,Aryna Siamashka
PRG-0013,2553,9000.0,Aryna Siamashka
PRG-0013,1508,3000.0,Adam Puzyna
PRG-0013,2582,5000.0,Adam Puzyna
PRG-0013,870,5000.0,Fidan Aliyeva
PRG-0013,2888,10000.0,Fidan Aliyeva
PRG-0013,3284,3000.0,Fidan Aliyeva
PRG-0013,575,3000.0,Emin Suleymanov
PRG-0013,707,3000.0,Emin Suleymanov
PRG-0013,1514,6000.0,Emin Suleymanov
PRG-0013,820,5000.0,Fidan Aliyeva
PRG-0001,2463,9000.0,Emin Suleymanov
PRG-0001,3150,9000.0,Adam Puzyna
PRG-0001,2878,3000.0,Aryna Siamashka
PRG-0001,205,5000.0,Adam Puzyna
PRG-0001,476,7000.0,Adam Puzyna
PRG-0001,2752,8000.0,Andrea Fortuny
PRG-0001,3046,6000.0,Fidan Aliyeva
PRG-0001,979,2000.0,Adam Puzyna
PRG-0001,3085,5000.0,Emin Suleymanov
PRG-0001,1826,7000.0,Andrea Fortuny
PRG-0001,198,5000.0,Adam Puzyna
PRG-0001,2958,7000.0,Andrea Fortuny
PRG-0001,3340,2000.0,Andrea Fortuny
PRG-0001,1257,9000.0,Andrea Fortuny
PRG-0001,3458,7000.0,Andrea Fortuny
PRG-0001,367,6000.0,Fidan Aliyeva
PRG-0001,1398,10000.0,Adam Puzyna
PRG-0001,2139,10000.0,Andrea Fortuny
PRG-0001,3096,7000.0,Adam Puzyna
PRG-0001,2057,8000.0,Emin Suleymanov
PRG-0001,1440,4000.0,Aryna Siamashka
PRG-0001,3126,3000.0,Aryna Siamashka
PRG-0001,1930,7000.0,Emin Suleymanov
PRG-0001,250,7000.0,Adam Puzyna
PRG-0001,378,7000.0,Emin Suleymanov
PRG-0001,813,8000.0,Fidan Aliyeva
PRG-0001,420,3000.0,Aryna Siamashka
PRG-0001,2699,3000.0,Adam Puzyna
PRG-0001,2289,9000.0,Andrea Fortuny
PRG-0001,1957,6000.0,Adam Puzyna
PRG-0001,1321,6000.0,Emin Suleymanov
PRG-0001,2602,6000.0,Emin Suleymanov
PRG-0001,1202,7000.0,Aryna Siamashka
PRG-0001,1702,4000.0,Andrea Fortuny
PRG-0001,831,8000.0,Emin Suleymanov
PRG-0001,1920,9000.0,Fidan Aliyeva
PRG-0001,1930,8000.0,Adam Puzyna
PRG-0001,1242,6000.0,Fidan Aliyeva
PRG-0001,1864,2000.0,Andrea Fortuny
PRG-0001,1919,8000.0,Aryna Siamashka
PRG-0001,2601,6000.0,Andrea Fortuny
PRG-0001,2609,4000.0,Aryna Siamashka
PRG-0001,719,2000.0,Adam Puzyna
PRG-0001,557,2000.0,Emin Suleymanov
PRG-0001,3348,8000.0,Fidan Aliyeva
PRG-0001,113,7000.0,Emin Suleymanov
PRG-0001,497,3000.0,Aryna Siamashka
PRG-0001,3446,7000.0,Fidan Aliyeva
PRG-0001,2691,9000.0,Andrea Fortuny
PRG-0001,374,6000.0,Andrea Fortuny
PRG-0001,785,5000.0,Aryna Siamashka
PRG-0001,424,4000.0,Fidan Aliyeva
PRG-0001,95,9000.0,Aryna Siamashka
PRG-0001,3034,5000.0,Aryna Siamashka
PRG-0001,651,2000.0,Andrea Fortuny
PRG-0001,208,10000.0,Andrea Fortuny
PRG-0001,2117,3000.0,Adam Puzyna
PRG-0001,732,4000.0,Aryna Siamashka
PRG-0001,330,3000.0,Aryna Siamashka
PRG-0001,252,4000.0,Aryna Siamashka
PRG-0001,424,6000.0,Aryna Siamashka
PRG-0001,298,4000.0,Aryna Siamashka
PRG-0001,3155,9000.0,Aryna Siamashka
PRG-0001,1154,2000.0,Aryna Siamashka
PRG-0001,2298,8000.0,Fidan Aliyeva
PRG-0001,1346,10000.0,Aryna Siamashka
PRG-0001,3002,10000.0,Adam Puzyna
PRG-0001,645,6000.0,Fidan Aliyeva
PRG-0001,2340,3000.0,Andrea Fortuny
PRG-0001,2674,8000.0,Fidan Aliyeva
PRG-0001,342,4000.0,Andrea Fortuny
PRG-0001,601,4000.0,Emin Suleymanov
PRG-0001,1316,6000.0,Aryna Siamashka
PRG-0001,2804,8000.0,Emin Suleymanov
PRG-0001,710,4000.0,Fidan Aliyeva
PRG-0001,1105,2000.0,Aryna Siamashka
PRG-0001,2401,4000.0,Adam Puzyna
PRG-0001,1628,2000.0,Emin Suleymanov
PRG-0001,1283,7000.0,Aryna Siamashka
PRG-0001,568,7000.0,Aryna Siamashka
PRG-0001,2054,2000.0,Adam Puzyna
PRG-0001,2461,6000.0,Fidan Aliyeva
PRG-0001,2203,7000.0,Fidan Aliyeva
PRG-0001,1516,10000.0,Adam Puzyna
PRG-0001,392,8000.0,Adam Puzyna
PRG-0001,3414,9000.0,Fidan Aliyeva
PRG-0001,13,10000.0,Aryna Siamashka
PRG-0001,2800,2000.0,Emin Suleymanov
PRG-0001,2669,8000.0,Adam Puzyna
PRG-0001,2438,7000.0,Aryna Siamashka
PRG-0001,374,2000.0,Fidan Aliyeva
PRG-0001,1258,8000.0,Aryna Siamashka
PRG-0001,2258,9000.0,Fidan Aliyeva
PRG-0001,3064,9000.0,Aryna Siamashka
PRG-0001,77,8000.0,Fidan Aliyeva
PRG-0001,535,10000.0,Andrea Fortuny
PRG-0001,979,3000.0,Adam Puzyna
PRG-0001,584,10000.0,Fidan Aliyeva
PRG-0001,727,8000.0,Emin Suleymanov
PRG-0001,3207,9000.0,Adam Puzyna
PRG-0001,996,2000.0,Aryna Siamashka
PRG-0001,1617,2000.0,Adam Puzyna
PRG-0001,1980,9000.0,Emin Suleymanov
PRG-0001,509,3000.0,Andrea Fortuny
PRG-0001,2306,7000.0,Fidan Aliyeva
PRG-0001,1615,8000.0,Fidan Aliyeva
PRG-0001,393,4000.0,Aryna Siamashka
PRG-0001,3437,9000.0,Adam Puzyna
PRG-0001,1095,6000.0,Adam Puzyna
PRG-0001,975,6000.0,Adam Puzyna
PRG-0001,2792,6000.0,Andrea Fortuny
PRG-0001,2106,7000.0,Andrea Fortuny
PRG-0001,2653,6000.0,Emin Suleymanov
PRG-0001,129,6000.0,Emin Suleymanov
PRG-0001,2266,3000.0,Aryna Siamashka
PRG-0001,2165,9000.0,Aryna Siamashka
PRG-0001,764,2000.0,Emin Suleymanov
PRG-0001,2370,7000.0,Andrea Fortuny
PRG-0001,2104,2000.0,Aryna Siamashka
PRG-0001,250,5000.0,Andrea Fortuny
PRG-0001,3352,3000.0,Aryna Siamashka
PRG-0001,24,10000.0,Adam Puzyna
PRG-0001,2760,5000.0,Fidan Aliyeva
PRG-0001,267,3000.0,Emin Suleymanov
PRG-0001,1487,3000.0,Fidan Aliyeva
PRG-0001,1580,3000.0,Emin Suleymanov
PRG-0001,2911,9000.0,Fidan Aliyeva
PRG-0001,659,7000.0,Aryna Siamashka
PRG-0001,3027,2000.0,Fidan Aliyeva
PRG-0001,431,10000.0,Aryna Siamashka
PRG-0001,2650,2000.0,Andrea Fortuny
PRG-0001,160,5000.0,Fidan Aliyeva
PRG-0001,722,6000.0,Emin Suleymanov
PRG-0001,2060,5000.0,Emin Suleymanov
PRG-0001,1461,3000.0,Emin Suleymanov
PRG-0001,83,9000.0,Andrea Fortuny
PRG-0001,1904,9000.0,Aryna Siamashka
PRG-0001,395,9000.0,Adam Puzyna
PRG-0001,1918,9000.0,Fidan Aliyeva
PRG-0001,3439,9000.0,Emin Suleymanov
PRG-0001,1963,3000.0,Fidan Aliyeva
PRG-0001,1365,5000.0,Emin Suleymanov
PRG-0001,2122,4000.0,Andrea Fortuny
PRG-0001,1319,3000.0,Adam Puzyna
PRG-0001,2532,6000.0,Andrea Fortuny
PRG-0001,2103,8000.0,Adam Puzyna
PRG-0001,3464,2000.0,Aryna Siamashka
PRG-0001,3461,3000.0,Fidan Aliyeva
PRG-0001,304,3000.0,Adam Puzyna
PRG-0001,713,10000.0,Emin Suleymanov
PRG-0001,3092,4000.0,Andrea Fortuny
PRG-0001,604,3000.0,Fidan Aliyeva
PRG-0001,2286,5000.0,Aryna Siamashka
PRG-0001,3088,2000.0,Andrea Fortuny
